Customer_ID,Customer_Name,Age,Gender,Income,Orders_Last_Year,Average_Order_Value,City,App_Usage_Hours,Membership_Years,Premium_Member
C000324,Aanya Mishra,39,Male,55583.0,7,3279.0,Bengaluru,4.5,8,0
C000325,Meera Kumar,62,Male,68940.0,8,4017.0,Pune,4.3,1,0
C000326,Arjun Bose,45,Male,86408.0,18,5262.0,Surat,7.4,1,0
C000327,Shreya Mehta,22,Female,118131.0,7,4762.0,Pune,4.6,4,1
C000328,Aarav Joshi,35,Male,86165.0,9,6535.0,Chennai,5.8,4,1
C000329,Siddharth Patel,59,Female,39655.0,7,1625.0,Kochi,0.2,11,0
C000330,Sneha Kumar,38,Female,59382.0,12,3755.0,Nagpur,0.7,2,0
C000331,Kavya Sharma,33,Female,55977.0,0,6858.0,Lucknow,4.6,1,0
C000332,Nisha Patel,63,Male,43466.0,14,2725.0,Lucknow,2.8,5,0
C000333,Meera Sharma,48,Female,36578.0,9,4814.0,Lucknow,4.8,12,0
C000334,Sneha Chopra,63,Male,46028.0,14,1445.0,Chennai,2.8,1,0
C000335,Karan Reddy,57,Female,66304.0,21,4542.0,Jaipur,3.4,7,0
C000336,Arjun Gupta,66,Female,39733.0,8,4015.0,Bengaluru,3.4,2,0
C000337,Pooja Iyer,58,Male,59648.0,15,4745.0,Kolkata,3.2,2,0
C000338,Sneha Singh,41,Female,54197.0,3,2642.0,Delhi,7.6,6,0
C000339,Pooja Singh,46,Female,68125.0,6,3305.0,Bengaluru,4.8,5,0
C000340,Ritika Reddy,57,Female,25522.0,8,3458.0,Mumbai,7.3,9,0
C000341,Meera Iyer,37,Female,86651.0,7,3313.0,Surat,6.9,10,1
C000342,Aditya Nair,26,Female,90005.0,8,4285.0,Indore,0.4,7,0
C000343,Vivaan Kulkarni,44,Female,42765.0,1,2435.0,Jaipur,6.4,2,0
C000344,Ishaan Das,41,Male,58695.0,5,6229.0,Kolkata,6.2,6,1
C000345,Rohan Sharma,24,Female,105655.0,6,300.0,Bengaluru,7.3,1,0
C000346,Rohan Verma,50,Male,50304.0,1,3077.0,Lucknow,5.1,4,0
C000347,Manish Mishra,67,Female,83012.0,12,6437.0,Pune,6.5,7,1
C000348,Manish Nair,54,Female,105556.0,13,2999.0,Mumbai,2.6,8,1
C000349,Neha Das,26,Female,90668.0,0,4491.0,Surat,6.2,0,0
C000350,Karan Joshi,51,Female,91044.0,13,2719.0,Kolkata,3.4,8,0
C000351,Ritika Patel,37,Female,70227.0,15,1436.0,Delhi,5.8,3,0
C000352,Ishaan Roy,59,Female,103296.0,6,,Bhopal,3.7,12,0
C000353,Pooja Roy,60,Male,69575.0,9,7533.0,Kochi,6.8,5,0
C000354,Reyansh Jain,36,Male,58955.0,0,1840.0,Bhopal,3.6,11,0
C000355,Tanvi Nair,21,Male,37350.0,13,6918.0,Pune,6.0,9,1
C000356,Aarav Roy,65,Male,32579.0,10,2816.0,Hyderabad,3.3,8,0
C000357,Arjun Nair,51,Male,53611.0,10,3985.0,Hyderabad,5.1,10,0
C000358,Siddharth Jain,61,Female,74806.0,11,3324.0,Kochi,4.2,7,0
C000359,Reyansh Das,69,Female,59348.0,0,2991.0,Surat,6.2,3,0
C000360,Deepak Reddy,43,Male,63177.0,13,2830.0,Indore,7.6,1,1
C000361,Arjun Iyer,45,Female,64677.0,7,3934.0,Bhopal,3.9,3,0
C000362,Rahul Bose,22,Female,65275.0,10,4241.0,Bhopal,0.7,1,0
C000363,Ananya Kulkarni,56,Male,78487.0,16,3841.0,Bhopal,1.4,3,0
C000364,Diya Patel,55,Male,92487.0,8,5972.0,Mumbai,3.8,2,0
C000365,Pooja Mehta,33,Female,69246.0,6,,Pune,3.2,11,0
C000366,Vihaan Roy,25,Male,47056.0,6,5612.0,Pune,5.3,6,0
C000367,Arjun Kumar,54,Female,105782.0,14,3332.0,Lucknow,2.9,1,0
C000368,Shreya Mehta,37,Male,69159.0,12,3573.0,Delhi,5.9,8,0
C000369,Aanya Jain,33,Male,63336.0,9,3328.0,Delhi,9.7,6,0
C000370,Arjun Reddy,64,Male,73372.0,9,5453.0,Nagpur,4.0,11,0
C000371,Siddharth Reddy,23,Male,81142.0,13,5265.0,Surat,5.2,1,1
C000372,Tanvi Singh,23,Male,73392.0,18,4101.0,Mumbai,1.7,3,0
C000373,Aanya Singh,20,Male,41750.0,3,4150.0,Nagpur,3.1,12,0
C000374,Yash Iyer,18,Female,93971.0,7,,Hyderabad,5.3,2,0
C000375,Ritika Iyer,27,Female,72133.0,5,5940.0,Indore,3.4,1,0
C000376,Deepak Mehta,20,Female,47913.0,9,5721.0,Pune,5.9,3,0
C000377,Vivaan Chopra,68,Female,103236.0,15,2874.0,Ahmedabad,5.8,10,0
C000378,Rohan Verma,34,Female,104149.0,4,5104.0,Jaipur,1.7,2,0
C000379,Shreya Bose,37,Male,109778.0,14,4467.0,Kochi,1.6,3,1
C000380,Meera Jain,53,Male,93494.0,4,6950.0,Mumbai,3.1,6,0
C000381,Sneha Desai,70,Female,61126.0,11,1530.0,Chennai,1.7,10,0
C000382,Shreya Kumar,68,Female,98960.0,10,4366.0,Nagpur,4.9,7,0
C000383,Nisha Kulkarni,47,Male,61137.0,13,1393.0,Jaipur,7.9,0,0
C000384,Aditya Joshi,29,Female,44032.0,14,3565.0,Lucknow,6.2,0,0
C000385,Tanvi Iyer,42,Female,62902.0,12,4330.0,Kochi,6.4,9,0
C000386,Sneha Kulkarni,49,Female,98582.0,8,4663.0,Kochi,4.7,2,0
C000387,Aarav Sharma,29,Male,95899.0,7,3998.0,Chennai,3.4,10,1
C000388,Karan Bose,60,Female,97655.0,17,3460.0,Surat,6.9,9,1
C000389,Ananya Kulkarni,41,Female,51279.0,2,1944.0,Lucknow,6.5,0,0
C000390,Rohan Mehta,41,Male,114435.0,13,2567.0,,2.5,4,0
C000391,Tanvi Verma,64,Female,91636.0,11,6401.0,Bhopal,8.6,4,1
C000392,Meera Das,50,Male,85435.0,9,300.0,Lucknow,1.8,12,1
C000393,Manish Roy,19,Female,45583.0,8,7302.0,Lucknow,7.3,6,0
C000394,Siddharth Chopra,62,Female,48720.0,20,2933.0,Surat,4.8,5,0
C000395,Ishaan Bose,69,Male,91466.0,18,4244.0,Mumbai,6.3,9,0
C000396,Sneha Chopra,62,Male,62629.0,22,1025.0,Bhopal,5.2,7,1
C000397,Ritika Joshi,41,Female,51194.0,19,2633.0,Bhopal,5.0,9,0
C000398,Shreya Kumar,58,Male,73891.0,4,5247.0,Ahmedabad,7.5,10,1
C000399,Ritika Kumar,66,Male,66230.0,15,5419.0,Delhi,3.6,10,1
C000400,Pooja Sharma,20,Female,34058.0,21,3369.0,Pune,6.3,8,0
C000401,Nisha Kumar,69,Male,83627.0,8,4786.0,Indore,7.7,11,1
C000402,Sneha Mishra,68,Female,46195.0,14,1630.0,Indore,8.2,2,0
C000403,Rahul Kumar,60,Female,85189.0,14,5201.0,Surat,5.6,0,0
C000404,Ritika Reddy,54,Female,43151.0,14,2982.0,Nagpur,8.6,2,0
C000405,Ritika Reddy,50,Male,112960.0,2,3353.0,Lucknow,1.1,6,0
C000406,Arjun Mishra,57,Female,59845.0,0,1802.0,Jaipur,3.3,3,0
C000407,Diya Singh,41,Male,45344.0,17,6590.0,Chennai,6.5,3,0
C000408,Kavya Verma,46,Female,12000.0,9,1456.0,Mumbai,3.4,0,0
C000409,Pooja Singh,48,Male,,23,5659.0,Hyderabad,4.3,3,0
C000410,Shreya Nair,36,Male,72603.0,13,,Chennai,3.3,1,0
C000411,Ananya Gupta,55,Male,45754.0,14,2405.0,Kochi,4.0,0,0
C000412,Karan Desai,60,Female,95682.0,12,4821.0,Lucknow,6.4,11,0
C000413,Ishaan Desai,57,Male,81475.0,12,3543.0,Bhopal,4.0,8,1
C000414,Manish Nair,68,Male,72446.0,6,3619.0,Delhi,1.0,11,0
C000415,Aarav Pillai,64,Male,85663.0,11,7080.0,Indore,5.1,11,0
C000416,Ananya Roy,40,Male,50036.0,7,2981.0,Indore,5.5,2,0
C000417,Neha Sharma,69,Female,586072.0,4,27450.0,Bhopal,3.3,7,0
C000418,Aditya Desai,68,Female,24074.0,11,4098.0,Jaipur,5.5,4,0
C000419,Ishaan Chopra,34,Male,85130.0,8,,Surat,8.4,6,0
C000420,Akash Mishra,28,Female,72683.0,10,4035.0,Kolkata,7.4,0,1
C000421,Shreya Gupta,47,Male,79301.0,17,6551.0,Chennai,2.8,9,0
C000422,Pooja Mehta,67,Male,86890.0,10,1233.0,Pune,8.1,9,0
C000423,Ishaan Jain,47,Female,72384.0,2,2811.0,Bengaluru,0.9,6,0
C000424,Isha Reddy,63,Female,59939.0,3,5978.0,Jaipur,8.2,6,0
C000425,Reyansh Reddy,18,Female,32169.0,5,3976.0,Lucknow,8.0,0,0
C000426,Yash Nair,69,Male,77673.0,10,3749.0,Hyderabad,9.4,12,0
C000427,Yash Roy,58,Female,68826.0,13,6508.0,Pune,5.2,12,0
C000428,Siddharth Singh,29,Male,,6,2651.0,Nagpur,,6,0
C000429,Aarav Gupta,19,Male,35233.0,9,826.0,Pune,2.8,11,0
C000430,Karan Pillai,36,Female,67531.0,10,3487.0,Kochi,4.4,8,0
C000431,Pooja Nair,25,Male,36225.0,0,2918.0,Surat,4.2,5,0
C000432,Aditya Reddy,24,Male,55703.0,13,3579.0,Jaipur,3.7,9,0
C000433,Manish Nair,18,Male,80942.0,11,2639.0,Surat,2.3,6,0
C000434,Neha Pillai,54,Male,105135.0,5,4646.0,Kochi,0.6,0,0
C000435,Aarav Verma,45,Male,95523.0,22,868.0,Delhi,5.9,12,1
C000436,Priya Sharma,38,Female,92392.0,13,6103.0,Bhopal,4.5,7,0
C000437,Shreya Desai,35,Male,100955.0,10,2282.0,Chennai,6.9,5,1
C000438,Manish Reddy,39,Male,58470.0,9,4212.0,Lucknow,3.3,5,0
C000439,Karan Singh,47,Male,71983.0,11,2802.0,Bhopal,3.5,6,0
C000440,Rahul Gupta,59,Male,78359.0,19,5645.0,Kolkata,2.7,11,1
C000441,Sai Pillai,46,Male,54917.0,0,3526.0,Delhi,,0,1
C000442,Isha Nair,59,Female,43109.0,4,,Pune,3.7,9,0
C000443,Sneha Kulkarni,22,Male,66041.0,2,4134.0,Surat,5.2,1,0
C000444,Kavya Bose,62,Female,94014.0,6,4616.0,Kolkata,3.9,6,0
C000445,Sai Jain,64,Male,87882.0,4,2960.0,Kolkata,6.0,12,1
C000446,Isha Nair,69,Female,60366.0,5,4666.0,Bhopal,,1,0
C000447,Ritika Das,37,Female,75880.0,13,7702.0,Kolkata,8.1,4,1
C000448,Meera Das,32,Male,73966.0,10,4070.0,Chennai,4.0,5,0
C000449,Sai Verma,41,Female,59647.0,12,1604.0,Bhopal,1.3,12,0
C000450,Manish Mishra,66,Male,72671.0,13,,Chennai,6.7,3,0
C000451,Rohan Joshi,18,Male,89725.0,13,2501.0,Ahmedabad,6.0,7,1
C000452,Vihaan Jain,53,Female,80406.0,11,2396.0,Hyderabad,5.0,6,0
C000453,Vihaan Nair,22,Female,51910.0,15,5610.0,Pune,3.8,8,1
C000454,Akash Nair,54,Female,116194.0,19,2183.0,Bengaluru,4.6,8,0
C000455,Ishaan Singh,23,Female,64549.0,23,669.0,Pune,5.6,12,0
C000456,Aanya Singh,31,Female,57687.0,5,7285.0,Ahmedabad,8.7,4,1
C000457,Aarav Bose,19,Female,67529.0,8,1654.0,Lucknow,,9,1
C000458,Priya Verma,42,Female,67017.0,0,880.0,Bengaluru,8.0,11,0
C000459,Nisha Jain,64,Male,23737.0,13,2425.0,Kochi,10.1,3,0
C000460,Aanya Das,30,Male,39229.0,15,7868.0,Hyderabad,5.2,1,0
C000461,Rahul Mehta,61,Male,57365.0,7,4108.0,,3.6,7,0
C000462,Manish Desai,20,Female,81352.0,15,2904.0,Nagpur,2.3,2,1
C000463,Shreya Sharma,27,Female,47754.0,5,1800.0,Delhi,4.2,3,0
C000464,Ananya Kumar,27,Male,83477.0,9,2196.0,Bengaluru,7.8,3,0
C000465,Aditya Das,70,Female,74752.0,5,2343.0,Bengaluru,4.2,11,0
C000466,Siddharth Kumar,24,Male,27470.0,14,7315.0,Pune,3.9,4,0
C000467,Sai Verma,44,Male,22229.0,7,4419.0,Surat,2.1,9,1
C000468,Reyansh Mehta,60,Female,121510.0,0,3752.0,Bhopal,5.5,4,1
C000469,Sai Joshi,59,Male,16757.0,17,3343.0,Indore,8.5,11,1
C000470,Ritika Mehta,31,Female,71065.0,9,822.0,Indore,5.3,10,0
C000471,Pooja Desai,68,Male,80690.0,9,5713.0,Kolkata,4.3,2,0
C000472,Reyansh Chopra,65,Female,48706.0,14,300.0,Lucknow,10.0,3,0
C000473,Vihaan Patel,50,Male,95881.0,4,2271.0,Ahmedabad,3.0,5,0
C000474,Priya Chopra,63,Female,51998.0,20,2554.0,Nagpur,2.0,2,0
C000475,Vihaan Kulkarni,53,Male,44094.0,2,4663.0,Nagpur,4.5,4,0
C000476,Sai Gupta,56,Female,99884.0,0,2484.0,Mumbai,4.1,9,0
C000477,Akash Roy,35,Male,72207.0,10,4788.0,Mumbai,7.5,2,1
C000478,Ananya Reddy,19,Male,113984.0,19,4502.0,Chennai,4.6,1,0
C000479,Aanya Kulkarni,44,Female,85885.0,6,4764.0,Delhi,4.1,1,0
C000480,Vivaan Joshi,26,Female,54152.0,15,5062.0,Surat,9.1,12,0
C000481,Arjun Kumar,42,Female,66285.0,5,4445.0,Pune,1.4,1,0
C000482,Ishaan Jain,69,Female,74648.0,5,5712.0,,6.4,6,1
C000483,Ishaan Das,31,Male,84802.0,4,3511.0,Surat,2.4,8,0
C000484,Vivaan Sharma,32,Male,73758.0,14,1738.0,Jaipur,2.4,3,0
C000485,Ishaan Kulkarni,60,Female,76073.0,11,1906.0,Indore,5.2,11,0
C000486,Siddharth Kulkarni,43,Female,48836.0,9,3741.0,Delhi,3.1,0,0
C000487,Reyansh Verma,29,Male,53883.0,10,5063.0,Surat,6.4,5,1
C000488,Rohan Bose,37,Male,77483.0,11,1930.0,Delhi,6.3,12,0
C000489,Reyansh Jain,38,Female,94081.0,7,2880.0,Nagpur,2.4,11,0
C000490,Nisha Patel,24,Female,,17,5885.0,Bhopal,7.7,8,1
C000491,Pooja Pillai,20,Female,43182.0,0,2624.0,Surat,3.3,1,1
C000492,Siddharth Singh,63,Male,123742.0,12,2438.0,Indore,2.6,1,0
C000493,Shreya Roy,56,Female,77514.0,13,3677.0,Chennai,2.7,5,0
C000494,Reyansh Jain,53,Male,120175.0,17,6169.0,Kolkata,3.6,7,1
C000495,Sai Pillai,69,Female,71374.0,4,4443.0,Indore,8.2,3,0
C000496,Rohan Singh,70,Female,71906.0,8,300.0,Indore,4.5,2,0
C000497,Nisha Desai,38,Male,63724.0,0,2414.0,Mumbai,2.1,0,0
C000498,Meera Chopra,18,Female,27981.0,2,5029.0,Kochi,4.3,5,0
C000499,Ananya Chopra,37,Female,51515.0,5,2588.0,,9.5,10,0
C000500,Kavya Das,66,Male,84679.0,2,7076.0,Bengaluru,6.2,12,0
C000501,Diya Joshi,50,Female,34990.0,17,4996.0,Chennai,6.7,10,0
C000502,Priya Iyer,38,Male,108782.0,0,5073.0,Bhopal,3.0,0,0
C000503,Shreya Roy,47,Female,42657.0,11,3476.0,Indore,1.0,5,0
C000504,Aditya Singh,25,Female,110872.0,1,5208.0,Jaipur,5.1,1,1
C000505,Vivaan Nair,47,Female,59337.0,16,1648.0,Bhopal,6.8,9,1
C000506,Tanvi Chopra,64,Female,68401.0,4,5593.0,Kochi,3.4,8,0
C000507,Pooja Kumar,18,Male,76195.0,15,532.0,Indore,8.6,1,0
C000508,Meera Patel,47,Female,83101.0,10,4647.0,Delhi,4.8,8,0
C000509,Priya Singh,32,Male,80023.0,22,5416.0,Kolkata,4.7,10,1
C000510,Yash Kumar,30,Female,62863.0,15,3370.0,Surat,3.5,12,0
C000511,Ritika Verma,56,Female,102083.0,9,3821.0,Bhopal,3.6,10,0
C000512,Manish Singh,54,Female,77971.0,10,300.0,Kochi,4.7,11,0
C000513,Ishaan Bose,47,Male,57052.0,8,1293.0,Kolkata,2.2,2,0
C000514,Ananya Pillai,35,Male,43687.0,13,2723.0,Mumbai,5.0,12,0
C000515,Siddharth Iyer,65,Male,52362.0,8,4071.0,Bengaluru,3.5,3,0
C000516,Akash Singh,65,Female,60710.0,0,3014.0,Bhopal,8.6,8,0
C000517,Aarav Jain,23,Male,95615.0,5,2139.0,Bengaluru,5.7,10,0
C000518,Karan Desai,44,Male,87966.0,9,4651.0,Kolkata,3.4,4,1
C000519,Kavya Nair,46,Male,90857.0,16,4570.0,Kolkata,6.0,7,0
C000520,Manish Das,49,Female,96550.0,7,4274.0,Bengaluru,7.3,8,1
C000521,Aditya Chopra,62,Female,94864.0,8,2347.0,,6.5,11,0
C000522,Sneha Verma,47,Male,112305.0,12,1376.0,Indore,5.1,10,1
C000523,Neha Pillai,37,Male,35258.0,7,3087.0,Bengaluru,0.2,10,0
C000524,Isha Mishra,68,Female,38258.0,5,1176.0,Surat,8.9,8,0
C000525,Sai Kulkarni,25,Male,105900.0,3,5068.0,Ahmedabad,5.1,7,1
C000526,Priya Bose,19,Female,27795.0,6,1570.0,Pune,9.0,5,0
C000527,Nisha Pillai,54,Female,114605.0,11,6494.0,Lucknow,6.3,8,1
C000528,Tanvi Desai,36,Female,90455.0,17,4668.0,Mumbai,5.0,11,0
C000529,Arjun Kulkarni,32,Male,88300.0,11,3201.0,Bhopal,1.6,1,0
C000530,Karan Roy,23,Male,55017.0,11,3456.0,Kolkata,0.8,6,0
C000531,Isha Iyer,56,Male,76893.0,9,4370.0,Mumbai,5.2,5,0
C000532,Kavya Iyer,25,Female,78292.0,13,1419.0,Hyderabad,2.9,5,0
C000533,Isha Kumar,38,Female,47144.0,13,,Lucknow,4.8,11,0
C000534,Sai Iyer,27,Female,44369.0,3,1134.0,Bhopal,5.7,0,0
C000535,Karan Das,18,Female,64996.0,10,1730.0,Surat,2.6,2,0
C000536,Yash Roy,51,Male,31832.0,10,,Surat,7.2,12,0
C000537,Siddharth Bose,18,Female,38094.0,14,869.0,Kolkata,3.4,5,0
C000538,Meera Pillai,28,Female,82858.0,7,4738.0,Lucknow,4.7,12,0
C000539,Aarav Das,62,Female,52494.0,19,3309.0,Bengaluru,7.5,9,0
C000540,Rohan Joshi,23,Female,108070.0,5,5304.0,Jaipur,7.5,6,0
C000541,Meera Bose,45,Male,106965.0,15,4656.0,Pune,5.8,9,0
C000542,Pooja Joshi,23,Female,63268.0,7,622.0,Hyderabad,4.9,1,0
C000543,Ananya Chopra,31,Female,74544.0,0,2628.0,Lucknow,3.5,5,0
C000544,Siddharth Mehta,25,Male,69921.0,6,3244.0,Kochi,4.2,8,0
C000545,Arjun Chopra,58,Female,82160.0,6,1548.0,Mumbai,4.7,1,1
C000546,Deepak Patel,31,Female,28806.0,2,,Kochi,5.6,9,0
C000547,Arjun Singh,59,Male,80230.0,6,5510.0,Hyderabad,8.5,7,0
C000548,Reyansh Joshi,34,Male,79808.0,22,300.0,Nagpur,1.3,1,0
C000549,Karan Pillai,46,Male,115113.0,17,4432.0,Indore,2.0,6,0
C000550,Pooja Mehta,70,Male,83100.0,8,2576.0,Kolkata,2.5,2,0
C000551,Tanvi Mehta,48,Female,99386.0,6,5216.0,Jaipur,6.2,5,1
C000552,Tanvi Singh,41,Female,138450.0,5,5012.0,Chennai,6.8,6,1
C000553,Sai Desai,67,Male,58554.0,16,5411.0,Chennai,4.2,9,0
C000554,Ritika Chopra,48,Male,22019.0,6,,Jaipur,3.1,3,0
C000555,Siddharth Reddy,63,Male,54946.0,11,5453.0,Lucknow,5.8,1,0
C000556,Reyansh Singh,61,Female,139693.0,1,2259.0,Mumbai,2.0,4,1
C000557,Neha Gupta,35,Female,100395.0,4,1836.0,Indore,4.6,9,0
C000558,Sai Sharma,54,Male,124234.0,9,3700.0,Pune,6.2,4,1
C000559,Akash Bose,38,Female,38018.0,15,6592.0,Kolkata,6.3,1,0
C000560,Tanvi Joshi,50,Male,24535.0,15,3919.0,Mumbai,,6,0
C000561,Kavya Mishra,28,Female,65258.0,2,1056.0,Delhi,8.1,8,1
C000562,Sai Verma,27,Male,31858.0,4,4639.0,Jaipur,6.8,1,0
C000563,Neha Jain,52,Male,67408.0,5,6106.0,Mumbai,8.3,3,0
C000564,Priya Reddy,67,Male,86939.0,3,1650.0,Mumbai,5.8,3,0
C000565,Shreya Patel,46,Male,100188.0,6,3787.0,Pune,5.5,12,1
C000566,Aditya Desai,59,Male,50953.0,12,300.0,Hyderabad,4.4,10,0
C000567,Diya Kumar,38,Male,62810.0,3,3776.0,Pune,5.3,11,0
C000568,Sai Patel,36,Male,64061.0,12,,Surat,1.6,6,0
C000569,Ritika Nair,45,Female,64204.0,7,3624.0,Hyderabad,4.7,10,0
C000570,Ishaan Kumar,23,Female,92564.0,9,3227.0,Hyderabad,7.8,0,0
C000571,Siddharth Kumar,22,Male,77367.0,11,4002.0,Lucknow,6.3,1,0
C000572,Ritika Mehta,34,Male,116193.0,17,1688.0,Pune,4.0,9,0
C000573,Rohan Verma,27,Male,57035.0,10,2406.0,Jaipur,2.0,11,0
C000574,Siddharth Gupta,25,Female,71106.0,14,,Bengaluru,4.3,11,0
C000575,Neha Joshi,28,Female,68036.0,10,5931.0,Kochi,6.5,3,0
C000576,Arjun Joshi,63,Male,88333.0,13,3427.0,Mumbai,4.6,5,1
C000577,Diya Das,38,Female,,8,5701.0,Hyderabad,4.0,4,1
C000578,Rohan Desai,26,Female,50432.0,16,5997.0,Lucknow,4.6,8,1
C000579,Aarav Kumar,45,Male,90048.0,11,5358.0,Ahmedabad,6.7,12,1
C000580,Rohan Reddy,63,Female,49970.0,8,3720.0,Delhi,4.4,7,0
C000581,Ritika Nair,64,Female,95453.0,2,2766.0,Chennai,5.0,11,0
C000582,Shreya Reddy,68,Female,48818.0,2,1672.0,Delhi,2.5,8,0
C000583,Priya Kumar,20,Female,99629.0,8,1245.0,Nagpur,,12,1
C000584,Aanya Mehta,24,Male,46070.0,10,,Indore,7.1,2,0
C000585,Isha Kumar,46,Female,50898.0,12,4630.0,,4.6,5,0
C000586,Yash Reddy,39,Male,101366.0,0,2444.0,Nagpur,5.4,12,0
C000587,Vihaan Singh,35,Female,12000.0,8,8781.0,Kolkata,4.4,6,1
C000588,Deepak Sharma,65,Female,86587.0,13,3836.0,Indore,5.2,3,0
C000589,Meera Das,57,Male,65459.0,13,5923.0,Hyderabad,1.3,7,1
C000590,Meera Desai,25,Male,42880.0,6,3961.0,Ahmedabad,4.1,1,0
C000591,Pooja Kulkarni,44,Female,87911.0,10,2605.0,Lucknow,6.6,6,1
C000592,Meera Reddy,42,Male,38642.0,9,2828.0,Indore,6.9,7,0
C000593,Aarav Patel,60,Female,37163.0,11,4602.0,Ahmedabad,7.2,8,0
C000594,Sai Singh,34,Female,117537.0,5,2144.0,Indore,8.6,0,0
C000595,Tanvi Gupta,29,Female,95683.0,10,300.0,Chennai,6.0,8,1
C000596,Siddharth Iyer,24,Female,85614.0,13,2271.0,Kolkata,4.4,5,0
C000597,Nisha Pillai,53,Female,67774.0,12,5160.0,Pune,4.3,5,0
C000598,Karan Desai,26,Female,64348.0,7,3703.0,Bhopal,5.2,5,0
C000599,Aarav Iyer,60,Male,56131.0,4,2412.0,Nagpur,,11,0
C000600,Shreya Chopra,70,Male,87323.0,10,6142.0,Lucknow,4.1,0,0
C000601,Rohan Nair,52,Male,84111.0,11,4782.0,Surat,8.2,2,0
C000602,Manish Iyer,60,Female,62237.0,17,2889.0,Pune,1.6,2,0
C000603,Diya Nair,52,Male,50572.0,1,3103.0,Kochi,5.7,5,0
C000604,Karan Iyer,70,Male,63197.0,7,3143.0,Bhopal,4.5,11,0
C000605,Akash Verma,35,Male,90712.0,20,3181.0,Bhopal,4.8,3,0
C000606,Shreya Jain,52,Male,80932.0,6,4815.0,Mumbai,3.7,2,0
C000607,Aditya Gupta,19,Male,106912.0,12,2779.0,Indore,3.3,1,0
C000608,Pooja Pillai,68,Female,67518.0,9,4878.0,Delhi,5.4,1,0
C000609,Ritika Roy,48,Male,46951.0,15,1169.0,Kochi,7.3,3,0
C000610,Reyansh Joshi,35,Male,84300.0,13,4271.0,Ahmedabad,5.1,12,1
C000611,Rahul Chopra,50,Female,111260.0,11,3387.0,Chennai,0.7,6,0
C000612,Priya Mehta,64,Female,93603.0,18,2475.0,Surat,5.4,3,0
C000613,Ishaan Reddy,40,Male,68012.0,15,4560.0,Jaipur,5.9,9,0
C000614,Aanya Kumar,69,Male,84755.0,6,3762.0,Surat,3.8,9,0
C000615,Tanvi Verma,62,Male,56985.0,21,4113.0,Kochi,1.9,7,0
C000616,Ritika Kumar,30,Male,78551.0,13,4755.0,Lucknow,3.7,6,1
C000617,Arjun Singh,29,Male,87578.0,16,4407.0,Ahmedabad,7.5,1,1
C000618,Yash Nair,46,Male,97694.0,4,5043.0,Kochi,6.1,12,0
C000619,Kavya Pillai,32,Male,55617.0,5,2844.0,Lucknow,4.9,2,0
C000620,Arjun Joshi,53,Male,100312.0,12,4455.0,Hyderabad,4.0,1,0
C000621,Shreya Gupta,34,Female,70196.0,10,,Hyderabad,4.1,12,0
C000622,Neha Singh,66,Male,78055.0,7,3496.0,Ahmedabad,2.6,12,1
C000623,Reyansh Nair,40,Male,60386.0,15,2209.0,Hyderabad,2.8,4,0
C000624,Nisha Bose,65,Female,55281.0,2,526.0,Delhi,4.2,2,0
C000625,Tanvi Kumar,31,Male,44124.0,7,2296.0,Surat,4.1,8,0
C000626,Aditya Chopra,45,Male,104989.0,10,1161.0,Ahmedabad,2.0,2,0
C000627,Neha Nair,27,Female,49754.0,2,5424.0,Chennai,5.1,8,1
C000628,Aanya Gupta,26,Male,60134.0,5,3888.0,Surat,3.1,11,0
C000629,Vihaan Gupta,64,Male,91064.0,9,4233.0,,0.4,2,0
C000630,Kavya Bose,65,Female,79896.0,8,1472.0,Ahmedabad,5.3,6,1
C000631,Yash Reddy,42,Male,54292.0,17,4392.0,Nagpur,3.1,8,0
C000632,Vihaan Das,20,Female,65527.0,23,4520.0,Jaipur,6.4,4,1
C000633,Nisha Bose,28,Female,81862.0,13,3983.0,Mumbai,3.9,6,1
C000634,Nisha Jain,60,Female,742456.0,6,21402.0,Nagpur,3.9,1,0
C000635,Rahul Sharma,69,Female,40599.0,18,3858.0,Surat,5.0,3,0
C000636,Shreya Gupta,53,Male,62424.0,8,2331.0,Ahmedabad,9.9,4,0
C000637,Aanya Patel,54,Male,34794.0,7,3287.0,Pune,5.5,1,0
C000638,Meera Nair,55,Female,60923.0,5,3165.0,Ahmedabad,4.6,9,0
C000639,Karan Joshi,58,Male,95015.0,14,2571.0,Chennai,6.4,8,0
C000640,Diya Kulkarni,41,Male,25018.0,16,2744.0,Bhopal,10.4,3,0
C000641,Pooja Joshi,70,Male,,15,5775.0,Mumbai,7.4,1,1
C000642,Siddharth Iyer,41,Female,48749.0,0,2602.0,Lucknow,5.5,1,0
C000643,Deepak Singh,29,Female,50753.0,4,300.0,Kolkata,,6,0
C000644,Ishaan Chopra,60,Female,43461.0,14,2344.0,Bengaluru,4.7,8,0
C000645,Karan Jain,20,Male,72417.0,19,2571.0,Kochi,0.2,5,0
C000646,Ananya Jain,48,Female,60829.0,15,4546.0,Kochi,1.1,8,1
C000647,Sai Gupta,27,Male,20444.0,11,2509.0,Surat,4.6,3,0
C000648,Deepak Desai,36,Female,84766.0,12,7336.0,Hyderabad,2.4,6,0
C000649,Pooja Mishra,68,Male,120091.0,18,2404.0,Jaipur,5.6,1,1
C000650,Neha Das,60,Male,70493.0,14,5206.0,Mumbai,4.4,1,0
